15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,85,85,85,85,15,15,15,15,15,15,15,15,15,15,15,15,54,15,15,15,15,15,15,
15,15,35,35,15,15,85,15,15,15,15,15,15,15,15,54,15,15,15,15,15,15,15,15,15,15,85,15,15,15,15,15,15,15,15,15,15,15,15,15,85,85,85,85,85,85,85,15,15,15,15,15,15,15,15,15,15,15,15,15,
15,35,35,15,15,15,85,15,15,15,23,23,23,23,23,23,23,23,23,23,23,15,15,15,15,15,85,85,15,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,23,23,23,23,23,23,23,23,23,15,15,14,15,
15,15,15,15,15,15,85,85,15,11,0,0,0,0,0,0,0,0,0,0,0,10,15,15,15,15,15,15,85,85,85,85,15,15,15,15,15,15,15,15,54,15,15,15,15,15,24,0,0,0,0,0,0,0,0,0,10,15,15,15,
15,15,15,34,35,15,15,85,15,19,0,0,0,0,0,0,0,0,0,0,0,10,15,15,15,15,15,54,15,15,15,85,15,15,15,15,15,15,15,15,15,15,15,15,15,24,0,0,0,0,0,0,0,0,0,0,10,15,15,15,
15,15,14,15,15,15,15,15,15,11,0,0,0,0,0,0,0,0,0,0,0,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,55,15,15,23,23,23,23,23,24,0,0,0,0,0,0,0,0,0,0,0,10,15,15,54,
15,15,15,15,15,15,15,15,15,11,0,0,0,0,0,0,0,0,0,0,0,22,23,23,23,15,15,15,15,15,15,15,54,15,15,55,15,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,15,15,
15,15,15,15,15,15,15,15,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,15,15,15,15,15,15,15,15,55,15,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,54,15,
15,15,15,54,15,15,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,15,15,55,15,15,15,15,15,15,15,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,15,15,
15,15,15,15,15,15,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,15,15,15,85,85,15,15,15,15,23,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,15,15,
15,15,15,15,15,15,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,15,15,85,85,85,15,15,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,
15,15,15,15,15,15,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,15,15,85,85,85,15,15,15,19,30,31,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,
15,15,15,55,15,15,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,15,15,15,85,85,55,15,15,15,15,15,31,30,15,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,
15,15,15,55,15,15,15,12,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,10,15,15,15,85,15,15,85,15,15,15,15,15,15,15,15,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,
15,85,85,15,15,15,15,15,15,15,15,15,15,23,23,24,0,0,0,2,3,3,3,3,3,13,15,15,85,15,15,15,85,15,85,15,15,14,15,15,15,15,15,31,0,0,0,0,0,0,0,0,2,3,3,3,3,3,15,15,
15,85,15,15,15,15,15,15,15,15,15,23,24,0,0,0,0,0,0,10,15,15,15,15,15,15,15,85,15,15,15,15,85,85,85,15,15,15,15,15,15,15,15,11,0,0,0,0,0,0,0,0,10,15,15,15,15,15,15,15,
15,85,15,15,15,15,15,15,15,23,24,0,0,0,0,0,0,0,0,10,15,15,15,15,15,15,54,15,85,85,85,85,85,15,85,15,15,15,15,15,15,15,15,11,0,0,0,0,0,0,0,0,10,15,15,15,15,15,15,15,
